@relation reordered_features_2017_format

@attribute 'Destination Port' numeric
@attribute 'Flow Duration' numeric
@attribute 'Total Length of Fwd Packets' numeric
@attribute 'FIN Flag Count' numeric
@attribute 'SYN Flag Count' numeric
@attribute 'RST Flag Count' numeric
@attribute Label {DoS}

@data
3145,3020,54,0,0,1,DoS
80,996882,54,0,1,0,DoS
3146,3047,54,0,0,1,DoS
80,997229,54,0,1,0,DoS
3147,3106,54,0,0,1,DoS
80,997530,54,0,1,0,DoS
3148,3027,54,0,0,1,DoS
80,997722,54,0,1,0,DoS
3149,3025,54,0,0,1,DoS
80,996246,54,0,1,0,DoS
3150,3737,54,0,0,1,DoS
80,996384,54,0,1,0,DoS
3151,3071,54,0,0,1,DoS
80,998235,54,0,1,0,DoS
3152,3039,54,0,0,1,DoS
80,996208,54,0,1,0,DoS
3153,3067,54,0,0,1,DoS
80,998117,54,0,1,0,DoS
3154,3028,54,0,0,1,DoS
80,996538,54,0,1,0,DoS
3155,3935,54,0,0,1,DoS
80,995411,54,0,1,0,DoS
3156,3193,54,0,0,1,DoS
80,996961,54,0,1,0,DoS
3157,3028,54,0,0,1,DoS
80,996889,54,0,1,0,DoS
3158,3024,54,0,0,1,DoS
80,996617,54,0,1,0,DoS
3159,3071,54,0,0,1,DoS
80,997360,54,0,1,0,DoS
3160,3025,54,0,0,1,DoS
80,996891,54,0,1,0,DoS
3161,3069,54,0,0,1,DoS
80,997615,54,0,1,0,DoS
3162,3082,54,0,0,1,DoS
80,997463,54,0,1,0,DoS
3163,3520,54,0,0,1,DoS
80,996974,54,0,1,0,DoS
3164,3087,54,0,0,1,DoS
80,996363,54,0,1,0,DoS
3165,3031,54,0,0,1,DoS
80,998304,54,0,1,0,DoS
3166,3138,54,0,0,1,DoS
80,996422,54,0,1,0,DoS
3167,3042,54,0,0,1,DoS
80,997144,54,0,1,0,DoS
3168,3943,54,0,0,1,DoS
80,996517,54,0,1,0,DoS
3169,3969,54,0,0,1,DoS
80,996325,54,0,1,0,DoS
3170,3179,54,0,0,1,DoS
80,997423,54,0,1,0,DoS
3171,3037,54,0,0,1,DoS
80,996420,54,0,1,0,DoS
3172,3055,54,0,0,1,DoS
80,998469,54,0,1,0,DoS
3173,3060,54,0,0,1,DoS
80,996269,54,0,1,0,DoS
3174,3050,54,0,0,1,DoS
80,997131,54,0,1,0,DoS
3175,3027,54,0,0,1,DoS
80,997493,54,0,1,0,DoS
3176,3863,54,0,0,1,DoS
80,995167,54,0,1,0,DoS
3177,3062,54,0,0,1,DoS
80,997790,54,0,1,0,DoS
3178,3861,54,0,0,1,DoS
80,995341,54,0,1,0,DoS
3179,3560,54,0,0,1,DoS
80,998698,54,0,1,0,DoS
3180,3028,54,0,0,1,DoS
80,996090,54,0,1,0,DoS
3181,3088,54,0,0,1,DoS
80,997973,54,0,1,0,DoS
3182,3092,54,0,0,1,DoS
80,996607,54,0,1,0,DoS
3183,3483,54,0,0,1,DoS
80,996749,54,0,1,0,DoS
3184,3064,54,0,0,1,DoS
80,1005846,54,0,1,0,DoS
3185,3693,54,0,0,1,DoS
80,987906,54,0,1,0,DoS
3186,3058,54,0,0,1,DoS
80,997071,54,0,1,0,DoS
3187,3027,54,0,0,1,DoS
80,997602,54,0,1,0,DoS
3188,3078,54,0,0,1,DoS
80,997782,54,0,1,0,DoS
3189,3041,54,0,0,1,DoS
80,995918,54,0,1,0,DoS
3190,7484,54,0,0,1,DoS
80,992650,54,0,1,0,DoS
3191,3087,54,0,0,1,DoS
80,996839,54,0,1,0,DoS
3192,3063,54,0,0,1,DoS
80,997835,54,0,1,0,DoS
3193,3045,54,0,0,1,DoS
80,997608,54,0,1,0,DoS
3194,3052,54,0,0,1,DoS
80,996417,54,0,1,0,DoS
3195,3063,54,0,0,1,DoS
80,997767,54,0,1,0,DoS
3196,3026,54,0,0,1,DoS
80,996109,54,0,1,0,DoS
3197,3069,54,0,0,1,DoS
80,998213,54,0,1,0,DoS
3198,3060,54,0,0,1,DoS
80,997464,54,0,1,0,DoS
3199,3056,54,0,0,1,DoS
80,997244,54,0,1,0,DoS
3200,3046,54,0,0,1,DoS
80,997597,54,0,1,0,DoS
3201,3038,54,0,0,1,DoS
80,997939,54,0,1,0,DoS
3202,3028,54,0,0,1,DoS
80,997209,54,0,1,0,DoS
3203,3053,54,0,0,1,DoS
80,996965,54,0,1,0,DoS
3204,3911,54,0,0,1,DoS
80,996421,54,0,1,0,DoS
3205,3382,54,0,0,1,DoS
80,997074,54,0,1,0,DoS
3206,3047,54,0,0,1,DoS
80,996986,54,0,1,0,DoS
3207,3058,54,0,0,1,DoS
80,997062,54,0,1,0,DoS
3208,3043,54,0,0,1,DoS
80,996886,54,0,1,0,DoS
3209,3069,54,0,0,1,DoS
80,996774,54,0,1,0,DoS
3210,3787,54,0,0,1,DoS
80,996405,54,0,1,0,DoS
3211,3042,54,0,0,1,DoS
80,996987,54,0,1,0,DoS
3212,3664,54,0,0,1,DoS
80,996915,54,0,1,0,DoS
3213,3087,54,0,0,1,DoS
80,999489,54,0,1,0,DoS
3214,3693,54,0,0,1,DoS
80,996287,54,0,1,0,DoS
3215,3820,54,0,0,1,DoS
80,996452,54,0,1,0,DoS
3216,3944,54,0,0,1,DoS
80,996204,54,0,1,0,DoS
3217,3659,54,0,0,1,DoS
80,995963,54,0,1,0,DoS
3218,3874,54,0,0,1,DoS
80,995525,54,0,1,0,DoS
3219,3027,54,0,0,1,DoS
80,997248,54,0,1,0,DoS
3220,3067,54,0,0,1,DoS
80,997438,54,0,1,0,DoS
3221,3055,54,0,0,1,DoS
80,996684,54,0,1,0,DoS
3222,3054,54,0,0,1,DoS
80,996870,54,0,1,0,DoS
3223,3057,54,0,0,1,DoS
80,997971,54,0,1,0,DoS
3224,3039,54,0,0,1,DoS
80,997915,54,0,1,0,DoS
3225,3880,54,0,0,1,DoS
80,996169,54,0,1,0,DoS
3226,3024,54,0,0,1,DoS
80,996823,54,0,1,0,DoS
3227,3753,54,0,0,1,DoS
80,996743,54,0,1,0,DoS
3228,3628,54,0,0,1,DoS
80,996804,54,0,1,0,DoS
3229,3637,54,0,0,1,DoS
80,996665,54,0,1,0,DoS
3230,3705,54,0,0,1,DoS
80,997526,54,0,1,0,DoS
3231,3060,54,0,0,1,DoS
80,996954,54,0,1,0,DoS
3232,3890,54,0,0,1,DoS
80,996255,54,0,1,0,DoS
3233,3953,54,0,0,1,DoS
80,995644,54,0,1,0,DoS
3234,3081,54,0,0,1,DoS
80,997521,54,0,1,0,DoS
3235,3737,54,0,0,1,DoS
80,996544,54,0,1,0,DoS
3236,3061,54,0,0,1,DoS
80,997686,54,0,1,0,DoS
3237,3056,54,0,0,1,DoS
80,997397,54,0,1,0,DoS
3238,3239,54,0,0,1,DoS
80,997639,54,0,1,0,DoS
3239,3795,54,0,0,1,DoS
80,996312,54,0,1,0,DoS
3240,3025,54,0,0,1,DoS
80,997786,54,0,1,0,DoS
3241,3479,54,0,0,1,DoS
80,995393,54,0,1,0,DoS
3242,3102,54,0,0,1,DoS
80,998047,54,0,1,0,DoS
3243,3067,54,0,0,1,DoS
80,995989,54,0,1,0,DoS
3244,3269,54,0,0,1,DoS
80,998364,54,0,1,0,DoS
3245,3051,54,0,0,1,DoS
80,995983,54,0,1,0,DoS
3246,3039,54,0,0,1,DoS
80,997351,54,0,1,0,DoS
3247,3943,54,0,0,1,DoS
80,995951,54,0,1,0,DoS
3248,3029,54,0,0,1,DoS
80,998294,54,0,1,0,DoS
3249,3049,54,0,0,1,DoS
80,996344,54,0,1,0,DoS
3250,3069,54,0,0,1,DoS
80,997591,54,0,1,0,DoS
3251,3825,54,0,0,1,DoS
80,996369,54,0,1,0,DoS
3252,3057,54,0,0,1,DoS
80,999460,54,0,1,0,DoS
3253,3063,54,0,0,1,DoS
80,997814,54,0,1,0,DoS
3254,3031,54,0,0,1,DoS
80,996474,54,0,1,0,DoS
3255,3071,54,0,0,1,DoS
80,996264,54,0,1,0,DoS
3256,3067,54,0,0,1,DoS
80,997062,54,0,1,0,DoS
3257,3109,54,0,0,1,DoS
80,996969,54,0,1,0,DoS
3258,3086,54,0,0,1,DoS
80,997278,54,0,1,0,DoS
3259,3042,54,0,0,1,DoS
80,996868,54,0,1,0,DoS
3260,3071,54,0,0,1,DoS
80,997221,54,0,1,0,DoS
3261,3297,54,0,0,1,DoS
80,996501,54,0,1,0,DoS
3262,3643,54,0,0,1,DoS
80,996403,54,0,1,0,DoS
3263,3028,54,0,0,1,DoS
80,997926,54,0,1,0,DoS
3264,3738,54,0,0,1,DoS
80,997326,54,0,1,0,DoS
3265,3067,54,0,0,1,DoS
80,996873,54,0,1,0,DoS
3266,3036,54,0,0,1,DoS
80,996979,54,0,1,0,DoS
3267,3047,54,0,0,1,DoS
80,997986,54,0,1,0,DoS
3268,3041,54,0,0,1,DoS
80,996562,54,0,1,0,DoS
3269,3070,54,0,0,1,DoS
80,997696,54,0,1,0,DoS
3270,3030,54,0,0,1,DoS
80,997720,54,0,1,0,DoS
3271,3054,54,0,0,1,DoS
80,996492,54,0,1,0,DoS
3272,3907,54,0,0,1,DoS
80,997174,54,0,1,0,DoS
3273,3045,54,0,0,1,DoS
80,997464,54,0,1,0,DoS
3274,3061,54,0,0,1,DoS
80,997131,54,0,1,0,DoS
3275,3047,54,0,0,1,DoS
80,997698,54,0,1,0,DoS
3276,3044,54,0,0,1,DoS
80,997149,54,0,1,0,DoS
3277,3051,54,0,0,1,DoS
80,997472,54,0,1,0,DoS
3278,3069,54,0,0,1,DoS
80,997721,54,0,1,0,DoS
3279,3058,54,0,0,1,DoS
80,997874,54,0,1,0,DoS
3280,3025,54,0,0,1,DoS
80,995641,54,0,1,0,DoS
3281,3066,54,0,0,1,DoS
80,998242,54,0,1,0,DoS
3282,3041,54,0,0,1,DoS
80,997047,54,0,1,0,DoS
3283,4022,54,0,0,1,DoS
80,996611,54,0,1,0,DoS
3284,3032,54,0,0,1,DoS
80,997215,54,0,1,0,DoS
3285,3064,54,0,0,1,DoS
80,997454,54,0,1,0,DoS
3286,3058,54,0,0,1,DoS
80,996988,54,0,1,0,DoS
3287,3695,54,0,0,1,DoS
80,996537,54,0,1,0,DoS
3288,3598,54,0,0,1,DoS
80,996803,54,0,1,0,DoS
3289,3054,54,0,0,1,DoS
80,996552,54,0,1,0,DoS
3290,3103,54,0,0,1,DoS
80,997888,54,0,1,0,DoS
3291,3055,54,0,0,1,DoS
80,997367,54,0,1,0,DoS
3292,3075,54,0,0,1,DoS
80,995856,54,0,1,0,DoS
3293,3048,54,0,0,1,DoS
80,997926,54,0,1,0,DoS
3294,3055,54,0,0,1,DoS
80,997222,54,0,1,0,DoS
3295,3879,54,0,0,1,DoS
80,995714,54,0,1,0,DoS
3296,3067,54,0,0,1,DoS
80,999228,54,0,1,0,DoS
3297,3028,54,0,0,1,DoS
80,994994,54,0,1,0,DoS
3298,3956,54,0,0,1,DoS
80,996744,54,0,1,0,DoS
3299,3087,54,0,0,1,DoS
80,997044,54,0,1,0,DoS
3300,3063,54,0,0,1,DoS
80,997341,54,0,1,0,DoS
3301,3066,54,0,0,1,DoS
80,998259,54,0,1,0,DoS
3302,3072,54,0,0,1,DoS
80,996306,54,0,1,0,DoS
3303,3824,54,0,0,1,DoS
80,997011,54,0,1,0,DoS
3304,3901,54,0,0,1,DoS
80,996363,54,0,1,0,DoS
3305,3075,54,0,0,1,DoS
80,997554,54,0,1,0,DoS
3306,3031,54,0,0,1,DoS
80,997274,54,0,1,0,DoS
3307,3049,54,0,0,1,DoS
80,997025,54,0,1,0,DoS
3308,4094,54,0,0,1,DoS
80,995712,54,0,1,0,DoS
3309,3087,54,0,0,1,DoS
80,997464,54,0,1,0,DoS
3310,3059,54,0,0,1,DoS
80,997146,54,0,1,0,DoS
3311,3390,54,0,0,1,DoS
80,996193,54,0,1,0,DoS
3312,3055,54,0,0,1,DoS
80,998016,54,0,1,0,DoS
3313,3028,54,0,0,1,DoS
80,997515,54,0,1,0,DoS
3314,3067,54,0,0,1,DoS
80,996561,54,0,1,0,DoS
3315,3082,54,0,0,1,DoS
80,996886,54,0,1,0,DoS
3316,3053,54,0,0,1,DoS
80,997799,54,0,1,0,DoS
3317,3052,54,0,0,1,DoS
80,997077,54,0,1,0,DoS
3318,3510,54,0,0,1,DoS
80,996928,54,0,1,0,DoS
3319,3305,54,0,0,1,DoS
80,996945,54,0,1,0,DoS
3320,3047,54,0,0,1,DoS
80,997727,54,0,1,0,DoS
3321,3080,54,0,0,1,DoS
80,997418,54,0,1,0,DoS
3322,3038,54,0,0,1,DoS
80,996537,54,0,1,0,DoS
3323,3843,54,0,0,1,DoS
80,996631,54,0,1,0,DoS
3324,4435,54,0,0,1,DoS
80,995476,54,0,1,0,DoS
3325,3613,54,0,0,1,DoS
80,996446,54,0,1,0,DoS
3326,3063,54,0,0,1,DoS
80,997142,54,0,1,0,DoS
3327,3019,54,0,0,1,DoS
80,997551,54,0,1,0,DoS
3328,3723,54,0,0,1,DoS
80,996787,54,0,1,0,DoS
3329,3021,54,0,0,1,DoS
80,997279,54,0,1,0,DoS
3330,3039,54,0,0,1,DoS
80,997671,54,0,1,0,DoS
3331,3044,54,0,0,1,DoS
80,997456,54,0,1,0,DoS
3332,3065,54,0,0,1,DoS
80,997166,54,0,1,0,DoS
3333,3061,54,0,0,1,DoS
80,997035,54,0,1,0,DoS
3334,3027,54,0,0,1,DoS
80,997248,54,0,1,0,DoS
3335,3023,54,0,0,1,DoS
80,997854,54,0,1,0,DoS
3336,3020,54,0,0,1,DoS
80,996029,54,0,1,0,DoS
3337,3038,54,0,0,1,DoS
80,996980,54,0,1,0,DoS
3338,3032,54,0,0,1,DoS
80,998007,54,0,1,0,DoS
3339,3046,54,0,0,1,DoS
80,997406,54,0,1,0,DoS
3340,3053,54,0,0,1,DoS
80,996729,54,0,1,0,DoS
3341,3141,54,0,0,1,DoS
80,996967,54,0,1,0,DoS
3342,3094,54,0,0,1,DoS
80,996463,54,0,1,0,DoS
3343,3035,54,0,0,1,DoS
80,997140,54,0,1,0,DoS
3344,3038,54,0,0,1,DoS
80,1000003,54,0,1,0,DoS
3345,3969,54,0,0,1,DoS
80,993458,54,0,1,0,DoS
3346,3187,54,0,0,1,DoS
80,998071,54,0,1,0,DoS
3347,3820,54,0,0,1,DoS
80,995492,54,0,1,0,DoS
3348,3049,54,0,0,1,DoS
80,997300,54,0,1,0,DoS
3349,3055,54,0,0,1,DoS
80,997050,54,0,1,0,DoS
3350,3044,54,0,0,1,DoS
80,997391,54,0,1,0,DoS
3351,3640,54,0,0,1,DoS
80,997184,54,0,1,0,DoS
3352,3038,54,0,0,1,DoS
80,996407,54,0,1,0,DoS
3353,3114,54,0,0,1,DoS
80,997666,54,0,1,0,DoS
3354,3028,54,0,0,1,DoS
80,996343,54,0,1,0,DoS
3355,3042,54,0,0,1,DoS
80,997445,54,0,1,0,DoS
3356,3024,54,0,0,1,DoS
80,996723,54,0,1,0,DoS
3357,3072,54,0,0,1,DoS
80,996975,54,0,1,0,DoS
3358,3068,54,0,0,1,DoS
80,997186,54,0,1,0,DoS
3359,3056,54,0,0,1,DoS
80,996601,54,0,1,0,DoS
3360,3064,54,0,0,1,DoS
80,998354,54,0,1,0,DoS
3361,3033,54,0,0,1,DoS
80,997852,54,0,1,0,DoS
3362,3062,54,0,0,1,DoS
80,996962,54,0,1,0,DoS
3363,3976,54,0,0,1,DoS
80,996568,54,0,1,0,DoS
3364,3039,54,0,0,1,DoS
80,997744,54,0,1,0,DoS
3365,3048,54,0,0,1,DoS
80,996407,54,0,1,0,DoS
3366,3028,54,0,0,1,DoS
80,997358,54,0,1,0,DoS
3367,3071,54,0,0,1,DoS
80,997495,54,0,1,0,DoS
3368,3070,54,0,0,1,DoS
80,996746,54,0,1,0,DoS
3369,3052,54,0,0,1,DoS
80,997302,54,0,1,0,DoS
3370,3040,54,0,0,1,DoS
80,997190,54,0,1,0,DoS
3371,3090,54,0,0,1,DoS
80,997459,54,0,1,0,DoS
3372,3021,54,0,0,1,DoS
80,996618,54,0,1,0,DoS
3373,3887,54,0,0,1,DoS
80,996427,54,0,1,0,DoS
3374,3815,54,0,0,1,DoS
80,996166,54,0,1,0,DoS
3375,3073,54,0,0,1,DoS
80,997200,54,0,1,0,DoS
3376,3061,54,0,0,1,DoS
80,997564,54,0,1,0,DoS
3377,3024,54,0,0,1,DoS
80,997215,54,0,1,0,DoS
3378,3023,54,0,0,1,DoS
80,996778,54,0,1,0,DoS
3379,3468,54,0,0,1,DoS
80,997263,54,0,1,0,DoS
3380,3056,54,0,0,1,DoS
80,997361,54,0,1,0,DoS
3381,3061,54,0,0,1,DoS
80,997309,54,0,1,0,DoS
3382,3032,54,0,0,1,DoS
80,997075,54,0,1,0,DoS
3383,3034,54,0,0,1,DoS
80,997299,54,0,1,0,DoS
3384,3039,54,0,0,1,DoS
80,997810,54,0,1,0,DoS
3385,3212,54,0,0,1,DoS
80,998782,54,0,1,0,DoS
3386,3895,54,0,0,1,DoS
80,995961,54,0,1,0,DoS
3387,3053,54,0,0,1,DoS
80,997594,54,0,1,0,DoS
3388,3136,54,0,0,1,DoS
80,997488,54,0,1,0,DoS
3389,3061,54,0,0,1,DoS
80,997695,54,0,1,0,DoS
3390,3054,54,0,0,1,DoS
80,996344,54,0,1,0,DoS
3391,3022,54,0,0,1,DoS
80,997009,54,0,1,0,DoS
3392,3056,54,0,0,1,DoS
80,996428,54,0,1,0,DoS
3393,3023,54,0,0,1,DoS
80,996908,54,0,1,0,DoS
3394,3077,54,0,0,1,DoS
80,998148,54,0,1,0,DoS
3395,3032,54,0,0,1,DoS
80,997445,54,0,1,0,DoS
3396,3379,54,0,0,1,DoS
80,996557,54,0,1,0,DoS
3397,3050,54,0,0,1,DoS
80,997975,54,0,1,0,DoS
3398,3026,54,0,0,1,DoS
80,996688,54,0,1,0,DoS
3399,3600,54,0,0,1,DoS
80,997489,54,0,1,0,DoS
3400,3084,54,0,0,1,DoS
80,996412,54,0,1,0,DoS
3401,3086,54,0,0,1,DoS
80,997258,54,0,1,0,DoS
3402,3070,54,0,0,1,DoS
80,997717,54,0,1,0,DoS
3403,3019,54,0,0,1,DoS
80,997221,54,0,1,0,DoS
3404,3058,54,0,0,1,DoS
80,997131,54,0,1,0,DoS
3405,3032,54,0,0,1,DoS
80,997774,54,0,1,0,DoS
3406,3066,54,0,0,1,DoS
80,997371,54,0,1,0,DoS
3407,3022,54,0,0,1,DoS
80,996902,54,0,1,0,DoS
3408,3045,54,0,0,1,DoS
80,995979,54,0,1,0,DoS
3409,3031,54,0,0,1,DoS
80,997747,54,0,1,0,DoS
3410,3769,54,0,0,1,DoS
80,997390,54,0,1,0,DoS
3411,3071,54,0,0,1,DoS
80,997676,54,0,1,0,DoS
3412,3067,54,0,0,1,DoS
80,996482,54,0,1,0,DoS
3413,3061,54,0,0,1,DoS
80,996722,54,0,1,0,DoS
3414,3175,54,0,0,1,DoS
80,997644,54,0,1,0,DoS
3415,3634,54,0,0,1,DoS
80,996701,54,0,1,0,DoS
3416,3057,54,0,0,1,DoS
80,998457,54,0,1,0,DoS
3417,3875,54,0,0,1,DoS
80,995021,54,0,1,0,DoS
3418,3261,54,0,0,1,DoS
80,996333,54,0,1,0,DoS
3419,3021,54,0,0,1,DoS
80,998647,54,0,1,0,DoS
3420,5044,54,0,0,1,DoS
80,994783,54,0,1,0,DoS
3421,3060,54,0,0,1,DoS
80,996985,54,0,1,0,DoS
3422,3941,54,0,0,1,DoS
80,995767,54,0,1,0,DoS
3423,3851,54,0,0,1,DoS
80,996566,54,0,1,0,DoS
3424,3689,54,0,0,1,DoS
80,996224,54,0,1,0,DoS
3425,3600,54,0,0,1,DoS
80,996523,54,0,1,0,DoS
3426,3635,54,0,0,1,DoS
80,996345,54,0,1,0,DoS
3427,3728,54,0,0,1,DoS
80,996759,54,0,1,0,DoS
3428,3555,54,0,0,1,DoS
80,997156,54,0,1,0,DoS
3429,3063,54,0,0,1,DoS
80,997841,54,0,1,0,DoS
3430,3677,54,0,0,1,DoS
80,996599,54,0,1,0,DoS
3431,3705,54,0,0,1,DoS
80,996747,54,0,1,0,DoS
3432,3050,54,0,0,1,DoS
80,997752,54,0,1,0,DoS
3433,3021,54,0,0,1,DoS
80,996478,54,0,1,0,DoS
3434,3073,54,0,0,1,DoS
80,997091,54,0,1,0,DoS
3435,3070,54,0,0,1,DoS
80,996078,54,0,1,0,DoS
3436,3572,54,0,0,1,DoS
80,996682,54,0,1,0,DoS
3437,3075,54,0,0,1,DoS
80,997760,54,0,1,0,DoS
3438,3031,54,0,0,1,DoS
80,996214,54,0,1,0,DoS
3439,3046,54,0,0,1,DoS
80,998510,54,0,1,0,DoS
3440,3039,54,0,0,1,DoS
80,995811,54,0,1,0,DoS
3441,3069,54,0,0,1,DoS
80,997755,54,0,1,0,DoS
3442,3056,54,0,0,1,DoS
80,997620,54,0,1,0,DoS
3443,3321,54,0,0,1,DoS
80,997006,54,0,1,0,DoS
3444,3363,54,0,0,1,DoS
80,996805,54,0,1,0,DoS
3445,3429,54,0,0,1,DoS
80,996936,54,0,1,0,DoS
3446,3340,54,0,0,1,DoS
80,996818,54,0,1,0,DoS
3447,3818,54,0,0,1,DoS
80,996894,54,0,1,0,DoS
3448,3751,54,0,0,1,DoS
80,996804,54,0,1,0,DoS
3449,3086,54,0,0,1,DoS
80,997380,54,0,1,0,DoS
3450,3066,54,0,0,1,DoS
80,997652,54,0,1,0,DoS
3451,3067,54,0,0,1,DoS
80,997289,54,0,1,0,DoS
3452,3041,54,0,0,1,DoS
80,995618,54,0,1,0,DoS
3453,3059,54,0,0,1,DoS
80,996585,54,0,1,0,DoS
3454,3025,54,0,0,1,DoS
80,996933,54,0,1,0,DoS
3455,3056,54,0,0,1,DoS
80,997275,54,0,1,0,DoS
3456,3475,54,0,0,1,DoS
80,996963,54,0,1,0,DoS
3457,3709,54,0,0,1,DoS
80,996520,54,0,1,0,DoS
3458,3867,54,0,0,1,DoS
80,1005401,54,0,1,0,DoS
3459,3448,54,0,0,1,DoS
80,988455,54,0,1,0,DoS
3460,3035,54,0,0,1,DoS
80,997108,54,0,1,0,DoS
3461,3643,54,0,0,1,DoS
80,996962,54,0,1,0,DoS
3462,3520,54,0,0,1,DoS
80,996730,54,0,1,0,DoS
3463,3680,54,0,0,1,DoS
80,996494,54,0,1,0,DoS
3464,3621,54,0,0,1,DoS
80,996844,54,0,1,0,DoS
3465,3044,54,0,0,1,DoS
80,997774,54,0,1,0,DoS
3466,3065,54,0,0,1,DoS
80,996592,54,0,1,0,DoS
3467,3033,54,0,0,1,DoS
80,1022314,54,0,1,0,DoS
3468,3767,54,0,0,1,DoS
80,1003541,54,0,1,0,DoS
3469,3027,54,0,0,1,DoS
80,981735,54,0,1,0,DoS
3470,18222,54,0,0,1,DoS
80,983065,54,0,1,0,DoS
3471,17304,54,0,0,1,DoS
80,997434,54,0,1,0,DoS
3472,3034,54,0,0,1,DoS
80,1010102,54,0,1,0,DoS
3473,3962,54,0,0,1,DoS
80,984275,54,0,1,0,DoS
3474,3029,54,0,0,1,DoS
80,996661,54,0,1,0,DoS
3475,4068,54,0,0,1,DoS
80,996319,54,0,1,0,DoS
3476,4073,54,0,0,1,DoS
80,995548,54,0,1,0,DoS
3477,4140,54,0,0,1,DoS
80,996003,54,0,1,0,DoS
3478,3022,54,0,0,1,DoS
80,997708,54,0,1,0,DoS
3479,3302,54,0,0,1,DoS
80,997217,54,0,1,0,DoS
3480,3030,54,0,0,1,DoS
80,998979,54,0,1,0,DoS
3481,3286,54,0,0,1,DoS
80,997027,54,0,1,0,DoS
3482,3131,54,0,0,1,DoS
80,996471,54,0,1,0,DoS
3483,3135,54,0,0,1,DoS
80,997414,54,0,1,0,DoS
3484,3834,54,0,0,1,DoS
80,995647,54,0,1,0,DoS
3485,3130,54,0,0,1,DoS
80,997183,54,0,1,0,DoS
3486,3053,54,0,0,1,DoS
80,996908,54,0,1,0,DoS
3487,3024,54,0,0,1,DoS
80,997946,54,0,1,0,DoS
3488,3059,54,0,0,1,DoS
80,996946,54,0,1,0,DoS
3489,3097,54,0,0,1,DoS
80,997487,54,0,1,0,DoS
3490,3025,54,0,0,1,DoS
80,997286,54,0,1,0,DoS
3491,3024,54,0,0,1,DoS
80,1012277,54,0,1,0,DoS
3492,16240,54,0,0,1,DoS
80,976362,54,0,1,0,DoS
3493,7553,54,0,0,1,DoS
80,992637,54,0,1,0,DoS
3494,3026,54,0,0,1,DoS
80,997366,54,0,1,0,DoS
3495,3825,54,0,0,1,DoS
80,994958,54,0,1,0,DoS
3496,3715,54,0,0,1,DoS
80,996555,54,0,1,0,DoS
3497,3049,54,0,0,1,DoS
80,997091,54,0,1,0,DoS
3498,3057,54,0,0,1,DoS
80,997027,54,0,1,0,DoS
3499,3034,54,0,0,1,DoS
80,997046,54,0,1,0,DoS
3500,3063,54,0,0,1,DoS
80,997200,54,0,1,0,DoS
3501,3061,54,0,0,1,DoS
80,998446,54,0,1,0,DoS
3502,3036,54,0,0,1,DoS
80,996722,54,0,1,0,DoS
3503,3502,54,0,0,1,DoS
80,996010,54,0,1,0,DoS
3504,3666,54,0,0,1,DoS
80,997255,54,0,1,0,DoS
3505,3064,54,0,0,1,DoS
80,997342,54,0,1,0,DoS
3506,3023,54,0,0,1,DoS
80,997292,54,0,1,0,DoS
3507,3072,54,0,0,1,DoS
80,996592,54,0,1,0,DoS
3508,3068,54,0,0,1,DoS
80,997367,54,0,1,0,DoS
3509,3079,54,0,0,1,DoS
80,998139,54,0,1,0,DoS
3510,3024,54,0,0,1,DoS
80,996368,54,0,1,0,DoS
3511,3911,54,0,0,1,DoS
80,996865,54,0,1,0,DoS
3512,3021,54,0,0,1,DoS
80,997306,54,0,1,0,DoS
3513,3069,54,0,0,1,DoS
80,997677,54,0,1,0,DoS
3514,3076,54,0,0,1,DoS
80,997909,54,0,1,0,DoS
3515,3075,54,0,0,1,DoS
80,996426,54,0,1,0,DoS
3516,3910,54,0,0,1,DoS
80,995402,54,0,1,0,DoS
3517,4275,54,0,0,1,DoS
80,995858,54,0,1,0,DoS
3518,3838,54,0,0,1,DoS
80,996453,54,0,1,0,DoS
3519,3693,54,0,0,1,DoS
80,996966,54,0,1,0,DoS
3520,3088,54,0,0,1,DoS
80,996732,54,0,1,0,DoS
3521,3098,54,0,0,1,DoS
80,997614,54,0,1,0,DoS
3522,3060,54,0,0,1,DoS
80,996892,54,0,1,0,DoS
3523,3059,54,0,0,1,DoS
80,997431,54,0,1,0,DoS
3524,3173,54,0,0,1,DoS
80,997275,54,0,1,0,DoS
3525,3084,54,0,0,1,DoS
80,996637,54,0,1,0,DoS
3526,3654,54,0,0,1,DoS
80,996990,54,0,1,0,DoS
3527,3073,54,0,0,1,DoS
80,997701,54,0,1,0,DoS
3528,3055,54,0,0,1,DoS
80,997764,54,0,1,0,DoS
3529,3111,54,0,0,1,DoS
80,996784,54,0,1,0,DoS
3530,3436,54,0,0,1,DoS
80,996539,54,0,1,0,DoS
3531,3079,54,0,0,1,DoS
80,995967,54,0,1,0,DoS
3532,3242,54,0,0,1,DoS
80,998080,54,0,1,0,DoS
3533,3135,54,0,0,1,DoS
80,996622,54,0,1,0,DoS
3534,3022,54,0,0,1,DoS
80,997494,54,0,1,0,DoS
3535,3685,54,0,0,1,DoS
80,996193,54,0,1,0,DoS
3536,3032,54,0,0,1,DoS
80,997594,54,0,1,0,DoS
3537,3428,54,0,0,1,DoS
80,996936,54,0,1,0,DoS
3538,3352,54,0,0,1,DoS
80,997135,54,0,1,0,DoS
3539,3419,54,0,0,1,DoS
80,997444,54,0,1,0,DoS
3540,3062,54,0,0,1,DoS
